control_total_return,control_mean_trade_return
0.2354583583894705,0.007169419510313405
0.906420366853425,0.01769327855037192
0.8299072132620295,0.016732248588395005
-0.2624945399627807,-0.006100671866279159
-0.2919487119307549,-0.007270993442286108
0.22424364104340122,0.0059611785923180585
0.006262813607877504,0.0009891048487807015
-0.14401028203770927,-0.002310750740062863
-0.2778151907766381,-0.006098597244359071
-0.3993927340732619,-0.010333755071014946
-0.24749771489986894,-0.00519772287467882
-0.38218965133782956,-0.010119223746359896
-0.0833175671171329,-0.001302730875438358
-0.2909149619368713,-0.006262279434762453
-0.6349745108671743,-0.022163451110984497
-0.21257527351241456,-0.004802487890176635
0.05681669196600825,0.0022771979949839
0.34476904433629274,0.008064209398655943
-0.12008134629572531,-0.0015032199532582018
-0.286503678286827,-0.007081200223047738
-0.2860872666507628,-0.007254284980988009
0.1826987270927387,0.005332896979686277
-0.05090120429174716,-0.0003337679973791302
-0.43933089443341633,-0.012717650241530766
-0.5114264647099357,-0.015206874630414719
-0.0693146638071559,-0.0007171466320099782
-0.2633931977280436,-0.005670584729986879
0.1081753111735988,0.004393246040988064
0.47909700863507965,0.011218874772167696
0.02977293491884403,0.002907744502898407
-0.05587359390127489,-0.00040896323808221327
-0.1283838291935414,-0.001597663929352896
-0.48537800108660256,-0.014339618727004119
-0.27913485142292793,-0.006143973350046411
-0.08225767488005231,-0.0007513916797910631
0.11381958285743154,0.004937801520698474
0.18246651785544565,0.0063471432788651996
-0.30678323452930734,-0.0068554799381737985
-0.26877455594738475,-0.006656378906353555
-0.3482731643864311,-0.008828150372172204
-0.5311654248384554,-0.016769083958229732
0.1925124509092273,0.0050795983349928835
0.09981526911609184,0.003437120368898031
-0.21879831085141666,-0.0031344451879630605
0.04836843669147828,0.0022573131061168414
0.3891691227081455,0.009899612057512847
0.33266323799617914,0.008165390068678004
-0.23928703580009336,-0.005156603792669597
0.06997888192037349,0.00397527022057027
-0.05177040292187984,-0.00025312806424306685
-0.08977916900447591,-0.0012465138548646553
-0.26251034319082334,-0.006122883841204366
-0.07924024562207244,-0.0008129335450560628
-0.1486028541327703,-0.0026502134167851158
-0.1165355059024048,-0.0005041335307775482
0.10053287626058238,0.0029747280224893917
0.31174144820861915,0.007865540600800485
-0.1634743025322677,-0.003099910822779073
-0.055591976545848465,0.0004225951270304812
-0.4992564796854887,-0.014678518979236707
-0.340927633076641,-0.006466054145582292
-0.26408464407273013,-0.006054022648497238
-0.03246509877618198,0.0005942619603567533
-0.4655359670423258,-0.013713193941702995
-0.2820438778845643,-0.0064122320236003
0.5317970357968471,0.010933849710477957
-0.2185868016924183,-0.004588105691844089
-0.2933408998639234,-0.006745623076958091
-0.22269383833410872,-0.004638677982578951
-0.13628138228836806,-0.002123930290597949
0.00250087600596105,0.0016866719916012844
-0.17217877014845417,-0.0037427589047319106
0.02804549137048462,0.0014231691347430864
-0.37890500525168236,-0.010135806606424054
-0.12917076729326038,-0.0009766175212025186
-0.19854828368281385,-0.004274535419326848
-0.26472434061426386,-0.00600509619485214
-0.0014067258632329827,0.0009484180632982554
-0.18065891535596157,-0.0036910564378986985
-0.03493018903330003,8.101343521844148e-06
-0.3510788451170048,-0.00847904106165473
-0.4831034001107317,-0.014283595890858994
0.3316065532772301,0.008514370353228412
-0.34070358551743496,-0.009015552356837984
0.007882336097267517,0.0015775051605664042
0.21076438959563526,0.006692284572827888
-0.48133132332726725,-0.014193684462785888
